vertex_index,label_id,label
2660,2,ureter_stub
2661,2,ureter_stub
2662,2,ureter_stub
2663,2,ureter_stub
2664,2,ureter_stub
2665,2,ureter_stub
2666,2,ureter_stub
2667,2,ureter_stub
2668,2,ureter_stub
2669,2,ureter_stub
2670,2,ureter_stub
2671,2,ureter_stub
2672,2,ureter_stub
2673,2,ureter_stub
2674,2,ureter_stub
2675,2,ureter_stub
2676,2,ureter_stub
2677,2,ureter_stub
2678,2,ureter_stub
2679,2,ureter_stub
2680,2,ureter_stub
2681,2,ureter_stub
2682,2,ureter_stub
2683,2,ureter_stub
2684,2,ureter_stub
2685,2,ureter_stub
2686,2,ureter_stub
2687,2,ureter_stub
2688,2,ureter_stub
2689,2,ureter_stub
2690,2,ureter_stub
2691,2,ureter_stub
2692,2,ureter_stub
2693,2,ureter_stub
2694,2,ureter_stub
2695,2,ureter_stub
2696,2,ureter_stub
2697,2,ureter_stub
2698,2,ureter_stub
2699,2,ureter_stub
2700,2,ureter_stub
2701,2,ureter_stub
2702,2,ureter_stub
2703,3,upj
2704,3,upj
2705,3,upj
2706,1,renal_pelvis
2707,1,renal_pelvis
2708,2,ureter_stub
2709,2,ureter_stub
2710,2,ureter_stub
2711,2,ureter_stub
2712,2,ureter_stub
2713,2,ureter_stub
2714,2,ureter_stub
2715,2,ureter_stub
2716,2,ureter_stub
2717,2,ureter_stub
2718,2,ureter_stub
2719,2,ureter_stub
2720,2,ureter_stub
2721,2,ureter_stub
2722,2,ureter_stub
2723,2,ureter_stub
2724,2,ureter_stub
2725,2,ureter_stub
2726,2,ureter_stub
2727,2,ureter_stub
2728,2,ureter_stub
2729,2,ureter_stub
2730,2,ureter_stub
2731,2,ureter_stub
2732,2,ureter_stub
2733,2,ureter_stub
2734,2,ureter_stub
2735,2,ureter_stub
2736,2,ureter_stub
2737,2,ureter_stub
2738,2,ureter_stub
2739,2,ureter_stub
2740,3,upj
2741,3,upj
2742,3,upj
2743,1,renal_pelvis
2744,1,renal_pelvis
2745,1,renal_pelvis
2746,2,ureter_stub
2747,2,ureter_stub
2748,2,ureter_stub
2749,2,ureter_stub
2750,2,ureter_stub
2751,2,ureter_stub
2752,2,ureter_stub
2753,2,ureter_stub
2754,2,ureter_stub
2755,2,ureter_stub
2756,2,ureter_stub
2757,2,ureter_stub
2758,2,ureter_stub
2759,2,ureter_stub
2760,2,ureter_stub
2761,2,ureter_stub
2762,2,ureter_stub
2763,2,ureter_stub
2764,2,ureter_stub
2765,2,ureter_stub
2766,2,ureter_stub
2767,2,ureter_stub
2768,1,renal_pelvis
2769,1,renal_pelvis
2770,1,renal_pelvis
2771,1,renal_pelvis
2772,2,ureter_stub
2773,2,ureter_stub
2774,2,ureter_stub
2775,2,ureter_stub
2776,2,ureter_stub
2777,2,ureter_stub
2778,2,ureter_stub
2779,2,ureter_stub
2780,2,ureter_stub
2781,2,ureter_stub
2782,2,ureter_stub
2783,2,ureter_stub
2784,2,ureter_stub
2785,2,ureter_stub
2786,2,ureter_stub
2787,2,ureter_stub
2788,1,renal_pelvis
2789,1,renal_pelvis
2790,1,renal_pelvis
2791,1,renal_pelvis
2792,1,renal_pelvis
2793,2,ureter_stub
2794,2,ureter_stub
2795,2,ureter_stub
2796,2,ureter_stub
2797,2,ureter_stub
2798,2,ureter_stub
2799,2,ureter_stub
2800,2,ureter_stub
2801,2,ureter_stub
2802,2,ureter_stub
2803,2,ureter_stub
2804,2,ureter_stub
2805,2,ureter_stub
2806,2,ureter_stub
2807,2,ureter_stub
2808,2,ureter_stub
2809,2,ureter_stub
2810,1,renal_pelvis
2811,1,renal_pelvis
2812,1,renal_pelvis
2813,1,renal_pelvis
2814,1,renal_pelvis
2815,1,renal_pelvis
2816,1,renal_pelvis
2817,1,renal_pelvis
2818,2,ureter_stub
2819,2,ureter_stub
2820,2,ureter_stub
2821,2,ureter_stub
2822,2,ureter_stub
2823,2,ureter_stub
2824,2,ureter_stub
2825,1,renal_pelvis
2826,1,renal_pelvis
2827,1,renal_pelvis
2828,1,renal_pelvis
2829,1,renal_pelvis
2830,1,renal_pelvis
2831,1,renal_pelvis
2832,1,renal_pelvis
2833,1,renal_pelvis
2834,1,renal_pelvis
2835,1,renal_pelvis
2836,1,renal_pelvis
2837,1,renal_pelvis
2838,1,renal_pelvis
2839,1,renal_pelvis
2840,1,renal_pelvis
2841,1,renal_pelvis
2842,1,renal_pelvis
2843,1,renal_pelvis
2844,1,renal_pelvis
2845,1,renal_pelvis
2846,1,renal_pelvis
2847,1,renal_pelvis
2848,1,renal_pelvis
2849,1,renal_pelvis
2850,1,renal_pelvis
2851,1,renal_pelvis
2852,1,renal_pelvis
2853,1,renal_pelvis
2854,1,renal_pelvis
2855,1,renal_pelvis
2856,1,renal_pelvis
2857,1,renal_pelvis
2858,1,renal_pelvis
2859,1,renal_pelvis
2860,1,renal_pelvis
2861,1,renal_pelvis
2862,1,renal_pelvis
2863,1,renal_pelvis
2864,1,renal_pelvis
2865,1,renal_pelvis
2866,1,renal_pelvis
2867,1,renal_pelvis
2868,3,upj
2869,3,upj
2870,3,upj
2871,3,upj
2872,1,renal_pelvis
2873,1,renal_pelvis
2874,1,renal_pelvis
2875,2,ureter_stub
2876,2,ureter_stub
2877,2,ureter_stub
2878,2,ureter_stub
2879,3,upj
2880,1,renal_pelvis
2881,2,ureter_stub
2882,2,ureter_stub
2883,2,ureter_stub
2884,2,ureter_stub
2885,2,ureter_stub
2886,2,ureter_stub
2887,2,ureter_stub
2888,2,ureter_stub
2889,2,ureter_stub
2890,2,ureter_stub
2891,2,ureter_stub
2892,2,ureter_stub
2893,2,ureter_stub
2894,2,ureter_stub
2895,2,ureter_stub
2896,2,ureter_stub
2897,2,ureter_stub
2898,2,ureter_stub
2899,2,ureter_stub
2900,2,ureter_stub
2901,2,ureter_stub
2902,2,ureter_stub
2903,1,renal_pelvis
2904,2,ureter_stub
2905,2,ureter_stub
2906,2,ureter_stub
2907,2,ureter_stub
2908,2,ureter_stub
2909,2,ureter_stub
2910,2,ureter_stub
2911,2,ureter_stub
2912,2,ureter_stub
2913,2,ureter_stub
2914,2,ureter_stub
2915,2,ureter_stub
2916,2,ureter_stub
2917,2,ureter_stub
2918,2,ureter_stub
2919,2,ureter_stub
2920,2,ureter_stub
2921,2,ureter_stub
2922,2,ureter_stub
2923,2,ureter_stub
2924,2,ureter_stub
2925,2,ureter_stub
2926,2,ureter_stub
2927,2,ureter_stub
2928,2,ureter_stub
2929,2,ureter_stub
2930,1,renal_pelvis
2931,1,renal_pelvis
2932,1,renal_pelvis
2933,2,ureter_stub
2934,2,ureter_stub
2935,2,ureter_stub
2936,2,ureter_stub
2937,2,ureter_stub
2938,2,ureter_stub
2939,2,ureter_stub
2940,2,ureter_stub
2941,2,ureter_stub
2942,2,ureter_stub
2943,2,ureter_stub
2944,2,ureter_stub
2945,2,ureter_stub
2946,2,ureter_stub
2947,1,renal_pelvis
2948,2,ureter_stub
2949,2,ureter_stub
2950,2,ureter_stub
2951,2,ureter_stub
2952,2,ureter_stub
2953,2,ureter_stub
2954,2,ureter_stub
2955,2,ureter_stub
2956,2,ureter_stub
2957,2,ureter_stub
2958,2,ureter_stub
2959,2,ureter_stub
2960,2,ureter_stub
2961,2,ureter_stub
2962,1,renal_pelvis
2963,2,ureter_stub
2964,2,ureter_stub
2965,2,ureter_stub
2966,2,ureter_stub
2967,2,ureter_stub
2968,2,ureter_stub
2969,2,ureter_stub
2970,2,ureter_stub
2971,2,ureter_stub
2972,2,ureter_stub
2973,2,ureter_stub
2974,2,ureter_stub
2975,2,ureter_stub
2976,1,renal_pelvis
2977,2,ureter_stub
2978,2,ureter_stub
2979,2,ureter_stub
2980,2,ureter_stub
2981,2,ureter_stub
2982,2,ureter_stub
2983,2,ureter_stub
2984,2,ureter_stub
2985,2,ureter_stub
2986,2,ureter_stub
2987,2,ureter_stub
2988,2,ureter_stub
2989,2,ureter_stub
2990,2,ureter_stub
2991,2,ureter_stub
2992,2,ureter_stub
2993,2,ureter_stub
2994,2,ureter_stub
2995,2,ureter_stub
2996,2,ureter_stub
2997,2,ureter_stub
2998,1,renal_pelvis
2999,1,renal_pelvis
3000,2,ureter_stub
3001,2,ureter_stub
3002,2,ureter_stub
3003,2,ureter_stub
3004,2,ureter_stub
3005,2,ureter_stub
3006,2,ureter_stub
3007,2,ureter_stub
3008,2,ureter_stub
3009,2,ureter_stub
3010,2,ureter_stub
3011,2,ureter_stub
3012,2,ureter_stub
3013,2,ureter_stub
3014,2,ureter_stub
3015,2,ureter_stub
3016,2,ureter_stub
3017,2,ureter_stub
3018,2,ureter_stub
3019,2,ureter_stub
3020,2,ureter_stub
3021,2,ureter_stub
3022,2,ureter_stub
3023,2,ureter_stub
3024,2,ureter_stub
3025,2,ureter_stub
3026,2,ureter_stub
3027,2,ureter_stub
3028,2,ureter_stub
3029,1,renal_pelvis
3030,1,renal_pelvis
3031,2,ureter_stub
3032,2,ureter_stub
3033,2,ureter_stub
3034,2,ureter_stub
3035,2,ureter_stub
3036,2,ureter_stub
3037,2,ureter_stub
3038,2,ureter_stub
3039,2,ureter_stub
3040,2,ureter_stub
3041,2,ureter_stub
3042,2,ureter_stub
3043,2,ureter_stub
3044,2,ureter_stub
3045,2,ureter_stub
3046,2,ureter_stub
3047,2,ureter_stub
3048,2,ureter_stub
3049,2,ureter_stub
3050,2,ureter_stub
3051,2,ureter_stub
3052,2,ureter_stub
3053,2,ureter_stub
3054,2,ureter_stub
3055,2,ureter_stub
3056,2,ureter_stub
3057,2,ureter_stub
3058,2,ureter_stub
3059,2,ureter_stub
3060,2,ureter_stub
3061,2,ureter_stub
3062,2,ureter_stub
3063,2,ureter_stub
3064,2,ureter_stub
3065,2,ureter_stub
3066,2,ureter_stub
3067,2,ureter_stub
3068,2,ureter_stub
3069,2,ureter_stub
3070,2,ureter_stub
3071,1,renal_pelvis
3072,2,ureter_stub
3073,2,ureter_stub
3074,2,ureter_stub
3075,2,ureter_stub
3076,2,ureter_stub
3077,2,ureter_stub
3078,2,ureter_stub
3079,2,ureter_stub
3080,2,ureter_stub
3081,2,ureter_stub
3082,2,ureter_stub
3083,2,ureter_stub
3084,2,ureter_stub
3085,2,ureter_stub
3086,2,ureter_stub
3087,2,ureter_stub
3088,2,ureter_stub
3089,2,ureter_stub
3090,2,ureter_stub
3091,2,ureter_stub
3092,2,ureter_stub
3093,2,ureter_stub
3094,2,ureter_stub
3095,2,ureter_stub
3096,2,ureter_stub
3097,2,ureter_stub
3098,2,ureter_stub
3099,2,ureter_stub
3100,2,ureter_stub
3101,2,ureter_stub
3102,3,upj
3103,3,upj
3104,3,upj
3105,3,upj
3106,1,renal_pelvis
3107,1,renal_pelvis
3108,2,ureter_stub
3109,2,ureter_stub
3110,2,ureter_stub
3111,2,ureter_stub
3112,2,ureter_stub
3113,2,ureter_stub
3114,2,ureter_stub
3115,2,ureter_stub
3116,2,ureter_stub
3117,2,ureter_stub
3118,2,ureter_stub
3119,2,ureter_stub
3120,2,ureter_stub
3121,3,upj
3122,1,renal_pelvis
3123,1,renal_pelvis
3124,1,renal_pelvis
3125,1,renal_pelvis
3126,2,ureter_stub
3127,2,ureter_stub
3128,2,ureter_stub
3129,2,ureter_stub
3130,2,ureter_stub
3131,2,ureter_stub
3132,2,ureter_stub
3133,2,ureter_stub
3134,2,ureter_stub
3135,2,ureter_stub
3136,2,ureter_stub
3137,2,ureter_stub
3138,2,ureter_stub
3139,2,ureter_stub
3140,1,renal_pelvis
3141,1,renal_pelvis
3142,1,renal_pelvis
3143,1,renal_pelvis
3144,1,renal_pelvis
3145,1,renal_pelvis
3146,2,ureter_stub
3147,2,ureter_stub
3148,2,ureter_stub
3149,2,ureter_stub
3150,2,ureter_stub
3151,2,ureter_stub
3152,2,ureter_stub
3153,2,ureter_stub
3154,2,ureter_stub
3155,2,ureter_stub
3156,2,ureter_stub
3157,2,ureter_stub
3158,2,ureter_stub
3159,2,ureter_stub
3160,2,ureter_stub
3161,2,ureter_stub
3162,2,ureter_stub
3163,2,ureter_stub
3164,2,ureter_stub
3165,2,ureter_stub
3166,1,renal_pelvis
3167,1,renal_pelvis
3168,1,renal_pelvis
3169,1,renal_pelvis
3170,1,renal_pelvis
3171,1,renal_pelvis
3172,2,ureter_stub
3173,2,ureter_stub
3174,2,ureter_stub
3175,2,ureter_stub
3176,2,ureter_stub
3177,2,ureter_stub
3178,2,ureter_stub
3179,2,ureter_stub
3180,2,ureter_stub
3181,2,ureter_stub
3182,2,ureter_stub
3183,2,ureter_stub
3184,2,ureter_stub
3185,2,ureter_stub
3186,2,ureter_stub
3187,2,ureter_stub
3188,2,ureter_stub
3189,1,renal_pelvis
3190,1,renal_pelvis
3191,1,renal_pelvis
3192,1,renal_pelvis
3193,1,renal_pelvis
3194,1,renal_pelvis
3195,1,renal_pelvis
3196,1,renal_pelvis
3197,1,renal_pelvis
3198,1,renal_pelvis
3199,1,renal_pelvis
3200,1,renal_pelvis
3201,1,renal_pelvis
3202,1,renal_pelvis
3203,1,renal_pelvis
3204,1,renal_pelvis
3205,1,renal_pelvis
3206,1,renal_pelvis
3207,1,renal_pelvis
3208,1,renal_pelvis
3209,1,renal_pelvis
3210,1,renal_pelvis
3211,1,renal_pelvis
3212,1,renal_pelvis
3213,1,renal_pelvis
3214,1,renal_pelvis
3215,1,renal_pelvis
3216,1,renal_pelvis
3217,1,renal_pelvis
3218,1,renal_pelvis
3219,1,renal_pelvis
3220,1,renal_pelvis
3221,1,renal_pelvis
3222,1,renal_pelvis
3223,1,renal_pelvis
3224,1,renal_pelvis
3225,1,renal_pelvis
3226,1,renal_pelvis
3227,1,renal_pelvis
3228,1,renal_pelvis
3229,1,renal_pelvis
3230,1,renal_pelvis
3231,3,upj
3232,1,renal_pelvis
3233,1,renal_pelvis
3234,1,renal_pelvis
3235,1,renal_pelvis
3236,2,ureter_stub
3237,3,upj
3238,3,upj
3239,3,upj
3240,1,renal_pelvis
3241,2,ureter_stub
3242,2,ureter_stub
3243,2,ureter_stub
3244,2,ureter_stub
3245,2,ureter_stub
3246,2,ureter_stub
3247,2,ureter_stub
3248,3,upj
3249,3,upj
3250,1,renal_pelvis
3251,2,ureter_stub
3252,2,ureter_stub
3253,2,ureter_stub
3254,2,ureter_stub
3255,2,ureter_stub
3256,2,ureter_stub
3257,2,ureter_stub
3258,2,ureter_stub
3259,2,ureter_stub
3260,2,ureter_stub
3261,2,ureter_stub
3262,2,ureter_stub
3263,2,ureter_stub
3264,2,ureter_stub
3265,2,ureter_stub
3266,2,ureter_stub
3267,2,ureter_stub
3268,2,ureter_stub
3269,2,ureter_stub
3270,2,ureter_stub
3271,2,ureter_stub
3272,2,ureter_stub
3273,2,ureter_stub
3274,2,ureter_stub
3275,2,ureter_stub
3276,2,ureter_stub
3277,2,ureter_stub
3278,3,upj
3279,1,renal_pelvis
3280,1,renal_pelvis
3281,2,ureter_stub
3282,2,ureter_stub
3283,2,ureter_stub
3284,2,ureter_stub
3285,2,ureter_stub
3286,2,ureter_stub
3287,2,ureter_stub
3288,2,ureter_stub
3289,2,ureter_stub
3290,2,ureter_stub
3291,2,ureter_stub
3292,2,ureter_stub
3293,2,ureter_stub
3294,2,ureter_stub
3295,2,ureter_stub
3296,2,ureter_stub
3297,2,ureter_stub
3298,2,ureter_stub
3299,2,ureter_stub
3300,2,ureter_stub
3301,2,ureter_stub
3302,2,ureter_stub
3303,2,ureter_stub
3304,2,ureter_stub
3305,2,ureter_stub
3306,2,ureter_stub
3307,2,ureter_stub
3308,2,ureter_stub
3309,2,ureter_stub
3310,2,ureter_stub
3311,2,ureter_stub
3312,2,ureter_stub
3313,2,ureter_stub
3314,2,ureter_stub
3315,2,ureter_stub
3316,2,ureter_stub
3317,1,renal_pelvis
3318,2,ureter_stub
3319,2,ureter_stub
3320,2,ureter_stub
3321,2,ureter_stub
3322,2,ureter_stub
3323,2,ureter_stub
3324,2,ureter_stub
3325,2,ureter_stub
3326,2,ureter_stub
3327,2,ureter_stub
3328,2,ureter_stub
3329,2,ureter_stub
3330,2,ureter_stub
3331,2,ureter_stub
3332,2,ureter_stub
3333,2,ureter_stub
3334,2,ureter_stub
3335,2,ureter_stub
3336,2,ureter_stub
3337,2,ureter_stub
3338,2,ureter_stub
3339,2,ureter_stub
3340,2,ureter_stub
3341,1,renal_pelvis
3342,2,ureter_stub
3343,2,ureter_stub
3344,2,ureter_stub
3345,2,ureter_stub
3346,2,ureter_stub
3347,2,ureter_stub
3348,2,ureter_stub
3349,2,ureter_stub
3350,2,ureter_stub
3351,2,ureter_stub
3352,2,ureter_stub
3353,2,ureter_stub
3354,2,ureter_stub
3355,2,ureter_stub
3356,2,ureter_stub
3357,2,ureter_stub
3358,2,ureter_stub
3359,2,ureter_stub
3360,2,ureter_stub
3361,2,ureter_stub
3362,2,ureter_stub
3363,2,ureter_stub
3364,1,renal_pelvis
3365,2,ureter_stub
3366,2,ureter_stub
3367,2,ureter_stub
3368,2,ureter_stub
3369,2,ureter_stub
3370,2,ureter_stub
3371,2,ureter_stub
3372,2,ureter_stub
3373,2,ureter_stub
3374,2,ureter_stub
3375,2,ureter_stub
3376,2,ureter_stub
3377,2,ureter_stub
3378,2,ureter_stub
3379,2,ureter_stub
3380,2,ureter_stub
3381,2,ureter_stub
3382,2,ureter_stub
3383,2,ureter_stub
3384,2,ureter_stub
3385,2,ureter_stub
3386,2,ureter_stub
3387,2,ureter_stub
3388,2,ureter_stub
3389,1,renal_pelvis
3390,2,ureter_stub
3391,2,ureter_stub
3392,2,ureter_stub
3393,2,ureter_stub
3394,2,ureter_stub
3395,2,ureter_stub
3396,2,ureter_stub
3397,2,ureter_stub
3398,2,ureter_stub
3399,2,ureter_stub
3400,2,ureter_stub
3401,2,ureter_stub
3402,2,ureter_stub
3403,2,ureter_stub
3404,2,ureter_stub
3405,2,ureter_stub
3406,2,ureter_stub
3407,2,ureter_stub
3408,2,ureter_stub
3409,2,ureter_stub
3410,2,ureter_stub
3411,2,ureter_stub
3412,2,ureter_stub
3413,2,ureter_stub
3414,2,ureter_stub
3415,2,ureter_stub
3416,2,ureter_stub
3417,2,ureter_stub
3418,2,ureter_stub
3419,2,ureter_stub
3420,2,ureter_stub
3421,2,ureter_stub
3422,2,ureter_stub
3423,2,ureter_stub
3424,2,ureter_stub
3425,3,upj
3426,3,upj
3427,1,renal_pelvis
3428,1,renal_pelvis
3429,2,ureter_stub
3430,2,ureter_stub
3431,2,ureter_stub
3432,2,ureter_stub
3433,2,ureter_stub
3434,2,ureter_stub
3435,2,ureter_stub
3436,2,ureter_stub
3437,2,ureter_stub
3438,2,ureter_stub
3439,2,ureter_stub
3440,2,ureter_stub
3441,2,ureter_stub
3442,2,ureter_stub
3443,2,ureter_stub
3444,2,ureter_stub
3445,2,ureter_stub
3446,2,ureter_stub
3447,2,ureter_stub
3448,2,ureter_stub
3449,2,ureter_stub
3450,2,ureter_stub
3451,2,ureter_stub
3452,2,ureter_stub
3453,2,ureter_stub
3454,2,ureter_stub
3455,2,ureter_stub
3456,2,ureter_stub
3457,2,ureter_stub
3458,2,ureter_stub
3459,2,ureter_stub
3460,2,ureter_stub
3461,3,upj
3462,3,upj
3463,3,upj
3464,1,renal_pelvis
3465,2,ureter_stub
3466,2,ureter_stub
3467,2,ureter_stub
3468,2,ureter_stub
3469,2,ureter_stub
3470,2,ureter_stub
3471,2,ureter_stub
3472,2,ureter_stub
3473,2,ureter_stub
3474,2,ureter_stub
3475,2,ureter_stub
3476,2,ureter_stub
3477,2,ureter_stub
3478,2,ureter_stub
3479,2,ureter_stub
3480,2,ureter_stub
3481,2,ureter_stub
3482,2,ureter_stub
3483,2,ureter_stub
3484,2,ureter_stub
3485,2,ureter_stub
3486,3,upj
3487,3,upj
3488,3,upj
3489,1,renal_pelvis
3490,1,renal_pelvis
3491,1,renal_pelvis
3492,2,ureter_stub
3493,2,ureter_stub
3494,2,ureter_stub
3495,2,ureter_stub
3496,2,ureter_stub
3497,2,ureter_stub
3498,2,ureter_stub
3499,2,ureter_stub
3500,2,ureter_stub
3501,2,ureter_stub
3502,2,ureter_stub
3503,2,ureter_stub
3504,2,ureter_stub
3505,2,ureter_stub
3506,2,ureter_stub
3507,2,ureter_stub
3508,2,ureter_stub
3509,1,renal_pelvis
3510,1,renal_pelvis
3511,2,ureter_stub
3512,2,ureter_stub
3513,2,ureter_stub
3514,2,ureter_stub
3515,2,ureter_stub
3516,2,ureter_stub
3517,2,ureter_stub
3518,2,ureter_stub
3519,2,ureter_stub
3520,2,ureter_stub
3521,2,ureter_stub
3522,2,ureter_stub
3523,2,ureter_stub
3524,2,ureter_stub
3525,2,ureter_stub
3526,2,ureter_stub
3527,2,ureter_stub
3528,2,ureter_stub
3529,2,ureter_stub
3530,2,ureter_stub
3531,2,ureter_stub
3532,2,ureter_stub
3533,2,ureter_stub
3534,2,ureter_stub
3535,2,ureter_stub
3536,1,renal_pelvis
3537,1,renal_pelvis
3538,1,renal_pelvis
3539,1,renal_pelvis
3540,2,ureter_stub
3541,2,ureter_stub
3542,2,ureter_stub
3543,2,ureter_stub
3544,2,ureter_stub
3545,2,ureter_stub
3546,2,ureter_stub
3547,2,ureter_stub
3548,2,ureter_stub
3549,2,ureter_stub
3550,2,ureter_stub
3551,2,ureter_stub
3552,2,ureter_stub
3553,2,ureter_stub
3554,2,ureter_stub
3555,2,ureter_stub
3556,1,renal_pelvis
3557,1,renal_pelvis
3558,1,renal_pelvis
3559,1,renal_pelvis
3560,1,renal_pelvis
3561,1,renal_pelvis
3562,1,renal_pelvis
3563,1,renal_pelvis
3564,1,renal_pelvis
3565,1,renal_pelvis
3566,1,renal_pelvis
3567,1,renal_pelvis
3568,1,renal_pelvis
3569,1,renal_pelvis
3570,1,renal_pelvis
3571,1,renal_pelvis
3572,1,renal_pelvis
3573,1,renal_pelvis
3574,1,renal_pelvis
3575,1,renal_pelvis
3576,1,renal_pelvis
3577,1,renal_pelvis
3578,1,renal_pelvis
3579,1,renal_pelvis
3580,1,renal_pelvis
3581,1,renal_pelvis
3582,1,renal_pelvis
3583,1,renal_pelvis
3584,1,renal_pelvis
3585,1,renal_pelvis
3586,1,renal_pelvis
3587,1,renal_pelvis
3588,1,renal_pelvis
3589,1,renal_pelvis
3590,1,renal_pelvis
3591,1,renal_pelvis
3592,1,renal_pelvis
3593,1,renal_pelvis
3594,1,renal_pelvis
3595,1,renal_pelvis
3596,1,renal_pelvis
3597,1,renal_pelvis
3598,1,renal_pelvis
3599,1,renal_pelvis
3600,1,renal_pelvis
3601,1,renal_pelvis
3602,1,renal_pelvis
3603,1,renal_pelvis
3604,1,renal_pelvis
3605,1,renal_pelvis
3606,1,renal_pelvis
3607,1,renal_pelvis
3608,1,renal_pelvis
3609,3,upj
3610,1,renal_pelvis
3611,1,renal_pelvis
3612,1,renal_pelvis
3613,3,upj
3614,3,upj
3615,1,renal_pelvis
3616,1,renal_pelvis
3617,1,renal_pelvis
3618,1,renal_pelvis
3619,3,upj
3620,3,upj
3621,1,renal_pelvis
3622,1,renal_pelvis
3623,1,renal_pelvis
3624,2,ureter_stub
3625,2,ureter_stub
3626,2,ureter_stub
3627,2,ureter_stub
3628,2,ureter_stub
3629,2,ureter_stub
3630,2,ureter_stub
3631,2,ureter_stub
3632,2,ureter_stub
3633,2,ureter_stub
3634,2,ureter_stub
3635,2,ureter_stub
3636,2,ureter_stub
3637,2,ureter_stub
3638,2,ureter_stub
3639,2,ureter_stub
3640,2,ureter_stub
3641,2,ureter_stub
3642,2,ureter_stub
3643,3,upj
3644,3,upj
3645,1,renal_pelvis
3646,1,renal_pelvis
3647,2,ureter_stub
3648,2,ureter_stub
3649,2,ureter_stub
3650,2,ureter_stub
3651,2,ureter_stub
3652,2,ureter_stub
3653,2,ureter_stub
3654,2,ureter_stub
3655,2,ureter_stub
3656,2,ureter_stub
3657,2,ureter_stub
3658,2,ureter_stub
3659,2,ureter_stub
3660,2,ureter_stub
3661,2,ureter_stub
3662,2,ureter_stub
3663,2,ureter_stub
3664,2,ureter_stub
3665,2,ureter_stub
3666,2,ureter_stub
3667,2,ureter_stub
3668,2,ureter_stub
3669,2,ureter_stub
3670,2,ureter_stub
3671,2,ureter_stub
3672,2,ureter_stub
3673,2,ureter_stub
3674,3,upj
3675,3,upj
3676,1,renal_pelvis
3677,1,renal_pelvis
3678,2,ureter_stub
3679,2,ureter_stub
3680,2,ureter_stub
3681,2,ureter_stub
3682,2,ureter_stub
3683,2,ureter_stub
3684,2,ureter_stub
3685,2,ureter_stub
3686,2,ureter_stub
3687,2,ureter_stub
3688,2,ureter_stub
3689,2,ureter_stub
3690,2,ureter_stub
3691,2,ureter_stub
3692,2,ureter_stub
3693,2,ureter_stub
3694,2,ureter_stub
3695,2,ureter_stub
3696,2,ureter_stub
3697,2,ureter_stub
3698,2,ureter_stub
3699,2,ureter_stub
3700,2,ureter_stub
3701,2,ureter_stub
3702,2,ureter_stub
3703,2,ureter_stub
3704,2,ureter_stub
3705,3,upj
3706,3,upj
3707,1,renal_pelvis
3708,1,renal_pelvis
3709,2,ureter_stub
3710,2,ureter_stub
3711,2,ureter_stub
3712,2,ureter_stub
3713,2,ureter_stub
3714,2,ureter_stub
3715,2,ureter_stub
3716,2,ureter_stub
3717,2,ureter_stub
3718,2,ureter_stub
3719,2,ureter_stub
3720,2,ureter_stub
3721,2,ureter_stub
3722,2,ureter_stub
3723,2,ureter_stub
3724,2,ureter_stub
3725,2,ureter_stub
3726,2,ureter_stub
3727,2,ureter_stub
3728,2,ureter_stub
3729,2,ureter_stub
3730,2,ureter_stub
3731,2,ureter_stub
3732,2,ureter_stub
3733,2,ureter_stub
3734,2,ureter_stub
3735,2,ureter_stub
3736,2,ureter_stub
3737,2,ureter_stub
3738,2,ureter_stub
3739,2,ureter_stub
3740,2,ureter_stub
3741,2,ureter_stub
3742,2,ureter_stub
3743,2,ureter_stub
3744,3,upj
3745,3,upj
3746,1,renal_pelvis
3747,1,renal_pelvis
3748,2,ureter_stub
3749,2,ureter_stub
3750,2,ureter_stub
3751,2,ureter_stub
3752,2,ureter_stub
3753,2,ureter_stub
3754,2,ureter_stub
3755,2,ureter_stub
3756,2,ureter_stub
3757,2,ureter_stub
3758,2,ureter_stub
3759,2,ureter_stub
3760,2,ureter_stub
3761,2,ureter_stub
3762,2,ureter_stub
3763,2,ureter_stub
3764,2,ureter_stub
3765,2,ureter_stub
3766,2,ureter_stub
3767,2,ureter_stub
3768,2,ureter_stub
3769,2,ureter_stub
3770,2,ureter_stub
3771,2,ureter_stub
3772,2,ureter_stub
3773,2,ureter_stub
3774,2,ureter_stub
3775,2,ureter_stub
3776,2,ureter_stub
3777,2,ureter_stub
3778,3,upj
3779,1,renal_pelvis
3780,3,upj
3781,1,renal_pelvis
3782,1,renal_pelvis
3783,1,renal_pelvis
3784,2,ureter_stub
3785,2,ureter_stub
3786,2,ureter_stub
3787,2,ureter_stub
3788,2,ureter_stub
3789,2,ureter_stub
3790,2,ureter_stub
3791,2,ureter_stub
3792,2,ureter_stub
3793,2,ureter_stub
3794,2,ureter_stub
3795,2,ureter_stub
3796,2,ureter_stub
3797,2,ureter_stub
3798,2,ureter_stub
3799,2,ureter_stub
3800,2,ureter_stub
3801,2,ureter_stub
3802,2,ureter_stub
3803,2,ureter_stub
3804,2,ureter_stub
3805,2,ureter_stub
3806,2,ureter_stub
3807,2,ureter_stub
3808,3,upj
3809,1,renal_pelvis
3810,1,renal_pelvis
3811,2,ureter_stub
3812,2,ureter_stub
3813,2,ureter_stub
3814,2,ureter_stub
3815,2,ureter_stub
3816,2,ureter_stub
3817,2,ureter_stub
3818,2,ureter_stub
3819,2,ureter_stub
3820,2,ureter_stub
