face_index,label_id,label
5787,2,ureter_stub
5788,2,ureter_stub
5789,2,ureter_stub
5790,2,ureter_stub
5791,2,ureter_stub
5792,2,ureter_stub
5793,2,ureter_stub
5794,2,ureter_stub
5795,2,ureter_stub
5796,2,ureter_stub
5797,2,ureter_stub
5798,2,ureter_stub
5799,2,ureter_stub
5800,2,ureter_stub
5801,2,ureter_stub
5802,2,ureter_stub
5803,2,ureter_stub
5804,2,ureter_stub
5805,2,ureter_stub
5806,2,ureter_stub
5807,2,ureter_stub
5808,2,ureter_stub
5809,2,ureter_stub
5810,2,ureter_stub
5811,2,ureter_stub
5812,2,ureter_stub
5813,2,ureter_stub
5814,2,ureter_stub
5815,2,ureter_stub
5816,2,ureter_stub
5817,2,ureter_stub
5818,2,ureter_stub
5819,2,ureter_stub
5820,2,ureter_stub
5821,2,ureter_stub
5822,2,ureter_stub
5823,2,ureter_stub
5824,2,ureter_stub
5825,2,ureter_stub
5826,2,ureter_stub
5827,2,ureter_stub
5828,2,ureter_stub
5829,2,ureter_stub
5830,2,ureter_stub
5831,2,ureter_stub
5832,2,ureter_stub
5833,2,ureter_stub
5834,2,ureter_stub
5835,2,ureter_stub
5836,2,ureter_stub
5837,2,ureter_stub
5838,2,ureter_stub
5839,2,ureter_stub
5840,2,ureter_stub
5841,2,ureter_stub
5842,2,ureter_stub
5843,2,ureter_stub
5844,2,ureter_stub
5845,2,ureter_stub
5846,2,ureter_stub
5847,2,ureter_stub
5848,1,renal_pelvis
5849,1,renal_pelvis
5850,2,ureter_stub
5851,2,ureter_stub
5852,2,ureter_stub
5853,2,ureter_stub
5854,2,ureter_stub
5855,2,ureter_stub
5856,2,ureter_stub
5857,2,ureter_stub
5858,2,ureter_stub
5859,2,ureter_stub
5860,2,ureter_stub
5861,2,ureter_stub
5862,2,ureter_stub
5863,2,ureter_stub
5864,2,ureter_stub
5865,2,ureter_stub
5866,2,ureter_stub
5867,2,ureter_stub
5868,2,ureter_stub
5869,2,ureter_stub
5870,2,ureter_stub
5871,2,ureter_stub
5872,2,ureter_stub
5873,2,ureter_stub
5874,2,ureter_stub
5875,2,ureter_stub
5876,2,ureter_stub
5877,2,ureter_stub
5878,2,ureter_stub
5879,2,ureter_stub
5880,2,ureter_stub
5881,2,ureter_stub
5882,2,ureter_stub
5883,2,ureter_stub
5884,2,ureter_stub
5885,2,ureter_stub
5886,2,ureter_stub
5887,2,ureter_stub
5888,2,ureter_stub
5889,2,ureter_stub
5890,2,ureter_stub
5891,2,ureter_stub
5892,2,ureter_stub
5893,2,ureter_stub
5894,2,ureter_stub
5895,2,ureter_stub
5896,2,ureter_stub
5897,2,ureter_stub
5898,2,ureter_stub
5899,2,ureter_stub
5900,2,ureter_stub
5901,2,ureter_stub
5902,2,ureter_stub
5903,2,ureter_stub
5904,2,ureter_stub
5905,2,ureter_stub
5906,2,ureter_stub
5907,2,ureter_stub
5908,2,ureter_stub
5909,2,ureter_stub
5910,2,ureter_stub
5911,2,ureter_stub
5912,2,ureter_stub
5913,2,ureter_stub
5914,2,ureter_stub
5915,2,ureter_stub
5916,2,ureter_stub
5917,2,ureter_stub
5918,2,ureter_stub
5919,2,ureter_stub
5920,2,ureter_stub
5921,2,ureter_stub
5922,2,ureter_stub
5923,2,ureter_stub
5924,2,ureter_stub
5925,2,ureter_stub
5926,2,ureter_stub
5927,2,ureter_stub
5928,2,ureter_stub
5929,2,ureter_stub
5930,2,ureter_stub
5931,2,ureter_stub
5932,2,ureter_stub
5933,2,ureter_stub
5934,3,upj
5935,2,ureter_stub
5936,3,upj
5937,3,upj
5938,3,upj
5939,3,upj
5940,1,renal_pelvis
5941,1,renal_pelvis
5942,1,renal_pelvis
5943,1,renal_pelvis
5944,2,ureter_stub
5945,2,ureter_stub
5946,2,ureter_stub
5947,2,ureter_stub
5948,2,ureter_stub
5949,2,ureter_stub
5950,2,ureter_stub
5951,2,ureter_stub
5952,2,ureter_stub
5953,2,ureter_stub
5954,2,ureter_stub
5955,2,ureter_stub
5956,2,ureter_stub
5957,2,ureter_stub
5958,2,ureter_stub
5959,2,ureter_stub
5960,2,ureter_stub
5961,2,ureter_stub
5962,2,ureter_stub
5963,2,ureter_stub
5964,2,ureter_stub
5965,2,ureter_stub
5966,2,ureter_stub
5967,2,ureter_stub
5968,2,ureter_stub
5969,2,ureter_stub
5970,2,ureter_stub
5971,2,ureter_stub
5972,2,ureter_stub
5973,2,ureter_stub
5974,2,ureter_stub
5975,2,ureter_stub
5976,2,ureter_stub
5977,2,ureter_stub
5978,2,ureter_stub
5979,2,ureter_stub
5980,3,upj
5981,3,upj
5982,3,upj
5983,3,upj
5984,1,renal_pelvis
5985,3,upj
5986,3,upj
5987,1,renal_pelvis
5988,1,renal_pelvis
5989,1,renal_pelvis
5990,1,renal_pelvis
5991,1,renal_pelvis
5992,2,ureter_stub
5993,2,ureter_stub
5994,2,ureter_stub
5995,2,ureter_stub
5996,2,ureter_stub
5997,2,ureter_stub
5998,2,ureter_stub
5999,2,ureter_stub
6000,2,ureter_stub
6001,2,ureter_stub
6002,2,ureter_stub
6003,2,ureter_stub
6004,2,ureter_stub
6005,2,ureter_stub
6006,2,ureter_stub
6007,2,ureter_stub
6008,2,ureter_stub
6009,2,ureter_stub
6010,2,ureter_stub
6011,2,ureter_stub
6012,2,ureter_stub
6013,2,ureter_stub
6014,2,ureter_stub
6015,2,ureter_stub
6016,2,ureter_stub
6017,2,ureter_stub
6018,2,ureter_stub
6019,2,ureter_stub
6020,1,renal_pelvis
6021,1,renal_pelvis
6022,1,renal_pelvis
6023,1,renal_pelvis
6024,1,renal_pelvis
6025,1,renal_pelvis
6026,1,renal_pelvis
6027,1,renal_pelvis
6028,1,renal_pelvis
6029,1,renal_pelvis
6030,1,renal_pelvis
6031,1,renal_pelvis
6032,2,ureter_stub
6033,2,ureter_stub
6034,2,ureter_stub
6035,2,ureter_stub
6036,2,ureter_stub
6037,2,ureter_stub
6038,2,ureter_stub
6039,2,ureter_stub
6040,2,ureter_stub
6041,2,ureter_stub
6042,2,ureter_stub
6043,2,ureter_stub
6044,2,ureter_stub
6045,2,ureter_stub
6046,2,ureter_stub
6047,2,ureter_stub
6048,2,ureter_stub
6049,2,ureter_stub
6050,2,ureter_stub
6051,2,ureter_stub
6052,2,ureter_stub
6053,2,ureter_stub
6054,2,ureter_stub
6055,2,ureter_stub
6056,2,ureter_stub
6057,2,ureter_stub
6058,2,ureter_stub
6059,2,ureter_stub
6060,2,ureter_stub
6061,2,ureter_stub
6062,2,ureter_stub
6063,2,ureter_stub
6064,2,ureter_stub
6065,2,ureter_stub
6066,2,ureter_stub
6067,2,ureter_stub
6068,1,renal_pelvis
6069,1,renal_pelvis
6070,1,renal_pelvis
6071,1,renal_pelvis
6072,1,renal_pelvis
6073,1,renal_pelvis
6074,1,renal_pelvis
6075,1,renal_pelvis
6076,1,renal_pelvis
6077,1,renal_pelvis
6078,1,renal_pelvis
6079,1,renal_pelvis
6080,2,ureter_stub
6081,2,ureter_stub
6082,2,ureter_stub
6083,2,ureter_stub
6084,2,ureter_stub
6085,2,ureter_stub
6086,2,ureter_stub
6087,2,ureter_stub
6088,2,ureter_stub
6089,2,ureter_stub
6090,2,ureter_stub
6091,2,ureter_stub
6092,2,ureter_stub
6093,2,ureter_stub
6094,2,ureter_stub
6095,2,ureter_stub
6096,2,ureter_stub
6097,2,ureter_stub
6098,2,ureter_stub
6099,2,ureter_stub
6100,2,ureter_stub
6101,2,ureter_stub
6102,2,ureter_stub
6103,2,ureter_stub
6104,2,ureter_stub
6105,2,ureter_stub
6106,2,ureter_stub
6107,2,ureter_stub
6108,2,ureter_stub
6109,2,ureter_stub
6110,2,ureter_stub
6111,2,ureter_stub
6112,2,ureter_stub
6113,2,ureter_stub
6114,2,ureter_stub
6115,2,ureter_stub
6116,2,ureter_stub
6117,2,ureter_stub
6118,2,ureter_stub
6119,2,ureter_stub
6120,1,renal_pelvis
6121,1,renal_pelvis
6122,1,renal_pelvis
6123,1,renal_pelvis
6124,1,renal_pelvis
6125,1,renal_pelvis
6126,1,renal_pelvis
6127,1,renal_pelvis
6128,1,renal_pelvis
6129,1,renal_pelvis
6130,1,renal_pelvis
6131,1,renal_pelvis
6132,2,ureter_stub
6133,2,ureter_stub
6134,2,ureter_stub
6135,2,ureter_stub
6136,2,ureter_stub
6137,2,ureter_stub
6138,2,ureter_stub
6139,2,ureter_stub
6140,2,ureter_stub
6141,2,ureter_stub
6142,2,ureter_stub
6143,2,ureter_stub
6144,2,ureter_stub
6145,2,ureter_stub
6146,1,renal_pelvis
6147,1,renal_pelvis
6148,1,renal_pelvis
6149,1,renal_pelvis
6150,1,renal_pelvis
6151,1,renal_pelvis
6152,1,renal_pelvis
6153,1,renal_pelvis
6154,1,renal_pelvis
6155,1,renal_pelvis
6156,1,renal_pelvis
6157,1,renal_pelvis
6158,1,renal_pelvis
6159,1,renal_pelvis
6160,1,renal_pelvis
6161,1,renal_pelvis
6162,1,renal_pelvis
6163,1,renal_pelvis
6164,1,renal_pelvis
6165,1,renal_pelvis
6166,1,renal_pelvis
6167,1,renal_pelvis
6168,1,renal_pelvis
6169,1,renal_pelvis
6170,1,renal_pelvis
6171,1,renal_pelvis
6172,1,renal_pelvis
6173,1,renal_pelvis
6174,1,renal_pelvis
6175,1,renal_pelvis
6176,1,renal_pelvis
6177,1,renal_pelvis
6178,1,renal_pelvis
6179,1,renal_pelvis
6180,1,renal_pelvis
6181,1,renal_pelvis
6182,1,renal_pelvis
6183,1,renal_pelvis
6184,1,renal_pelvis
6185,1,renal_pelvis
6186,1,renal_pelvis
6187,1,renal_pelvis
6188,1,renal_pelvis
6189,1,renal_pelvis
6190,1,renal_pelvis
6191,1,renal_pelvis
6192,1,renal_pelvis
6193,1,renal_pelvis
6194,1,renal_pelvis
6195,1,renal_pelvis
6196,1,renal_pelvis
6197,1,renal_pelvis
6198,1,renal_pelvis
6199,1,renal_pelvis
6200,1,renal_pelvis
6201,1,renal_pelvis
6202,1,renal_pelvis
6203,1,renal_pelvis
6204,1,renal_pelvis
6205,1,renal_pelvis
6206,1,renal_pelvis
6207,1,renal_pelvis
6208,1,renal_pelvis
6209,1,renal_pelvis
6210,1,renal_pelvis
6211,1,renal_pelvis
6212,1,renal_pelvis
6213,1,renal_pelvis
6214,1,renal_pelvis
6215,1,renal_pelvis
6216,1,renal_pelvis
6217,1,renal_pelvis
6218,3,upj
6219,3,upj
6220,1,renal_pelvis
6221,3,upj
6222,1,renal_pelvis
6223,1,renal_pelvis
6224,1,renal_pelvis
6225,1,renal_pelvis
6226,1,renal_pelvis
6227,1,renal_pelvis
6228,2,ureter_stub
6229,3,upj
6230,2,ureter_stub
6231,3,upj
6232,3,upj
6233,3,upj
6234,3,upj
6235,3,upj
6236,1,renal_pelvis
6237,1,renal_pelvis
6238,2,ureter_stub
6239,2,ureter_stub
6240,2,ureter_stub
6241,2,ureter_stub
6242,2,ureter_stub
6243,2,ureter_stub
6244,2,ureter_stub
6245,2,ureter_stub
6246,2,ureter_stub
6247,2,ureter_stub
6248,2,ureter_stub
6249,2,ureter_stub
6250,2,ureter_stub
6251,2,ureter_stub
6252,3,upj
6253,3,upj
6254,2,ureter_stub
6255,3,upj
6256,1,renal_pelvis
6257,1,renal_pelvis
6258,2,ureter_stub
6259,2,ureter_stub
6260,2,ureter_stub
6261,2,ureter_stub
6262,2,ureter_stub
6263,2,ureter_stub
6264,2,ureter_stub
6265,2,ureter_stub
6266,2,ureter_stub
6267,2,ureter_stub
6268,2,ureter_stub
6269,2,ureter_stub
6270,2,ureter_stub
6271,2,ureter_stub
6272,2,ureter_stub
6273,2,ureter_stub
6274,2,ureter_stub
6275,2,ureter_stub
6276,2,ureter_stub
6277,2,ureter_stub
6278,2,ureter_stub
6279,2,ureter_stub
6280,2,ureter_stub
6281,2,ureter_stub
6282,2,ureter_stub
6283,2,ureter_stub
6284,2,ureter_stub
6285,2,ureter_stub
6286,2,ureter_stub
6287,2,ureter_stub
6288,2,ureter_stub
6289,2,ureter_stub
6290,2,ureter_stub
6291,2,ureter_stub
6292,2,ureter_stub
6293,2,ureter_stub
6294,2,ureter_stub
6295,2,ureter_stub
6296,2,ureter_stub
6297,2,ureter_stub
6298,2,ureter_stub
6299,2,ureter_stub
6300,2,ureter_stub
6301,2,ureter_stub
6302,2,ureter_stub
6303,2,ureter_stub
6304,2,ureter_stub
6305,2,ureter_stub
6306,2,ureter_stub
6307,2,ureter_stub
6308,2,ureter_stub
6309,2,ureter_stub
6310,2,ureter_stub
6311,2,ureter_stub
6312,2,ureter_stub
6313,3,upj
6314,1,renal_pelvis
6315,1,renal_pelvis
6316,1,renal_pelvis
6317,1,renal_pelvis
6318,2,ureter_stub
6319,2,ureter_stub
6320,2,ureter_stub
6321,2,ureter_stub
6322,2,ureter_stub
6323,2,ureter_stub
6324,2,ureter_stub
6325,2,ureter_stub
6326,2,ureter_stub
6327,2,ureter_stub
6328,2,ureter_stub
6329,2,ureter_stub
6330,2,ureter_stub
6331,2,ureter_stub
6332,2,ureter_stub
6333,2,ureter_stub
6334,2,ureter_stub
6335,2,ureter_stub
6336,2,ureter_stub
6337,2,ureter_stub
6338,2,ureter_stub
6339,2,ureter_stub
6340,2,ureter_stub
6341,2,ureter_stub
6342,2,ureter_stub
6343,2,ureter_stub
6344,2,ureter_stub
6345,2,ureter_stub
6346,2,ureter_stub
6347,2,ureter_stub
6348,2,ureter_stub
6349,2,ureter_stub
6350,2,ureter_stub
6351,2,ureter_stub
6352,2,ureter_stub
6353,2,ureter_stub
6354,2,ureter_stub
6355,2,ureter_stub
6356,2,ureter_stub
6357,2,ureter_stub
6358,2,ureter_stub
6359,2,ureter_stub
6360,2,ureter_stub
6361,2,ureter_stub
6362,2,ureter_stub
6363,2,ureter_stub
6364,2,ureter_stub
6365,2,ureter_stub
6366,2,ureter_stub
6367,2,ureter_stub
6368,2,ureter_stub
6369,2,ureter_stub
6370,2,ureter_stub
6371,2,ureter_stub
6372,2,ureter_stub
6373,2,ureter_stub
6374,2,ureter_stub
6375,2,ureter_stub
6376,2,ureter_stub
6377,2,ureter_stub
6378,2,ureter_stub
6379,2,ureter_stub
6380,2,ureter_stub
6381,2,ureter_stub
6382,2,ureter_stub
6383,2,ureter_stub
6384,2,ureter_stub
6385,2,ureter_stub
6386,2,ureter_stub
6387,1,renal_pelvis
6388,1,renal_pelvis
6389,2,ureter_stub
6390,2,ureter_stub
6391,2,ureter_stub
6392,2,ureter_stub
6393,2,ureter_stub
6394,2,ureter_stub
6395,2,ureter_stub
6396,2,ureter_stub
6397,2,ureter_stub
6398,2,ureter_stub
6399,2,ureter_stub
6400,2,ureter_stub
6401,2,ureter_stub
6402,2,ureter_stub
6403,2,ureter_stub
6404,2,ureter_stub
6405,2,ureter_stub
6406,2,ureter_stub
6407,2,ureter_stub
6408,2,ureter_stub
6409,2,ureter_stub
6410,2,ureter_stub
6411,2,ureter_stub
6412,2,ureter_stub
6413,2,ureter_stub
6414,2,ureter_stub
6415,2,ureter_stub
6416,2,ureter_stub
6417,2,ureter_stub
6418,2,ureter_stub
6419,2,ureter_stub
6420,2,ureter_stub
6421,2,ureter_stub
6422,2,ureter_stub
6423,2,ureter_stub
6424,2,ureter_stub
6425,2,ureter_stub
6426,2,ureter_stub
6427,2,ureter_stub
6428,2,ureter_stub
6429,2,ureter_stub
6430,2,ureter_stub
6431,2,ureter_stub
6432,1,renal_pelvis
6433,1,renal_pelvis
6434,2,ureter_stub
6435,2,ureter_stub
6436,2,ureter_stub
6437,2,ureter_stub
6438,2,ureter_stub
6439,2,ureter_stub
6440,2,ureter_stub
6441,2,ureter_stub
6442,2,ureter_stub
6443,2,ureter_stub
6444,2,ureter_stub
6445,2,ureter_stub
6446,2,ureter_stub
6447,2,ureter_stub
6448,2,ureter_stub
6449,2,ureter_stub
6450,2,ureter_stub
6451,2,ureter_stub
6452,2,ureter_stub
6453,2,ureter_stub
6454,2,ureter_stub
6455,2,ureter_stub
6456,2,ureter_stub
6457,2,ureter_stub
6458,2,ureter_stub
6459,2,ureter_stub
6460,2,ureter_stub
6461,2,ureter_stub
6462,2,ureter_stub
6463,2,ureter_stub
6464,2,ureter_stub
6465,2,ureter_stub
6466,2,ureter_stub
6467,2,ureter_stub
6468,2,ureter_stub
6469,2,ureter_stub
6470,2,ureter_stub
6471,2,ureter_stub
6472,2,ureter_stub
6473,2,ureter_stub
6474,2,ureter_stub
6475,1,renal_pelvis
6476,1,renal_pelvis
6477,2,ureter_stub
6478,2,ureter_stub
6479,2,ureter_stub
6480,2,ureter_stub
6481,2,ureter_stub
6482,2,ureter_stub
6483,2,ureter_stub
6484,2,ureter_stub
6485,2,ureter_stub
6486,2,ureter_stub
6487,2,ureter_stub
6488,2,ureter_stub
6489,2,ureter_stub
6490,2,ureter_stub
6491,2,ureter_stub
6492,2,ureter_stub
6493,2,ureter_stub
6494,2,ureter_stub
6495,2,ureter_stub
6496,2,ureter_stub
6497,2,ureter_stub
6498,2,ureter_stub
6499,2,ureter_stub
6500,2,ureter_stub
6501,2,ureter_stub
6502,2,ureter_stub
6503,2,ureter_stub
6504,2,ureter_stub
6505,2,ureter_stub
6506,2,ureter_stub
6507,2,ureter_stub
6508,2,ureter_stub
6509,2,ureter_stub
6510,2,ureter_stub
6511,2,ureter_stub
6512,2,ureter_stub
6513,2,ureter_stub
6514,2,ureter_stub
6515,2,ureter_stub
6516,2,ureter_stub
6517,2,ureter_stub
6518,2,ureter_stub
6519,2,ureter_stub
6520,2,ureter_stub
6521,2,ureter_stub
6522,1,renal_pelvis
6523,1,renal_pelvis
6524,2,ureter_stub
6525,2,ureter_stub
6526,2,ureter_stub
6527,2,ureter_stub
6528,2,ureter_stub
6529,2,ureter_stub
6530,2,ureter_stub
6531,2,ureter_stub
6532,2,ureter_stub
6533,2,ureter_stub
6534,2,ureter_stub
6535,2,ureter_stub
6536,2,ureter_stub
6537,2,ureter_stub
6538,2,ureter_stub
6539,2,ureter_stub
6540,2,ureter_stub
6541,2,ureter_stub
6542,2,ureter_stub
6543,2,ureter_stub
6544,2,ureter_stub
6545,2,ureter_stub
6546,2,ureter_stub
6547,2,ureter_stub
6548,2,ureter_stub
6549,2,ureter_stub
6550,2,ureter_stub
6551,2,ureter_stub
6552,2,ureter_stub
6553,2,ureter_stub
6554,2,ureter_stub
6555,2,ureter_stub
6556,2,ureter_stub
6557,2,ureter_stub
6558,2,ureter_stub
6559,2,ureter_stub
6560,2,ureter_stub
6561,2,ureter_stub
6562,2,ureter_stub
6563,2,ureter_stub
6564,2,ureter_stub
6565,2,ureter_stub
6566,2,ureter_stub
6567,2,ureter_stub
6568,2,ureter_stub
6569,2,ureter_stub
6570,2,ureter_stub
6571,2,ureter_stub
6572,2,ureter_stub
6573,2,ureter_stub
6574,2,ureter_stub
6575,2,ureter_stub
6576,2,ureter_stub
6577,2,ureter_stub
6578,2,ureter_stub
6579,2,ureter_stub
6580,2,ureter_stub
6581,2,ureter_stub
6582,2,ureter_stub
6583,2,ureter_stub
6584,2,ureter_stub
6585,2,ureter_stub
6586,3,upj
6587,1,renal_pelvis
6588,1,renal_pelvis
6589,1,renal_pelvis
6590,1,renal_pelvis
6591,2,ureter_stub
6592,2,ureter_stub
6593,2,ureter_stub
6594,2,ureter_stub
6595,2,ureter_stub
6596,2,ureter_stub
6597,2,ureter_stub
6598,2,ureter_stub
6599,2,ureter_stub
6600,2,ureter_stub
6601,2,ureter_stub
6602,2,ureter_stub
6603,2,ureter_stub
6604,2,ureter_stub
6605,2,ureter_stub
6606,2,ureter_stub
6607,2,ureter_stub
6608,2,ureter_stub
6609,2,ureter_stub
6610,2,ureter_stub
6611,2,ureter_stub
6612,2,ureter_stub
6613,2,ureter_stub
6614,2,ureter_stub
6615,2,ureter_stub
6616,2,ureter_stub
6617,2,ureter_stub
6618,2,ureter_stub
6619,2,ureter_stub
6620,2,ureter_stub
6621,2,ureter_stub
6622,2,ureter_stub
6623,2,ureter_stub
6624,2,ureter_stub
6625,2,ureter_stub
6626,2,ureter_stub
6627,2,ureter_stub
6628,2,ureter_stub
6629,2,ureter_stub
6630,2,ureter_stub
6631,2,ureter_stub
6632,2,ureter_stub
6633,2,ureter_stub
6634,2,ureter_stub
6635,2,ureter_stub
6636,2,ureter_stub
6637,2,ureter_stub
6638,2,ureter_stub
6639,2,ureter_stub
6640,2,ureter_stub
6641,2,ureter_stub
6642,2,ureter_stub
6643,2,ureter_stub
6644,2,ureter_stub
6645,2,ureter_stub
6646,2,ureter_stub
6647,2,ureter_stub
6648,2,ureter_stub
6649,2,ureter_stub
6650,2,ureter_stub
6651,2,ureter_stub
6652,2,ureter_stub
6653,2,ureter_stub
6654,2,ureter_stub
6655,2,ureter_stub
6656,2,ureter_stub
6657,2,ureter_stub
6658,2,ureter_stub
6659,2,ureter_stub
6660,2,ureter_stub
6661,2,ureter_stub
6662,2,ureter_stub
6663,3,upj
6664,3,upj
6665,3,upj
6666,3,upj
6667,1,renal_pelvis
6668,1,renal_pelvis
6669,2,ureter_stub
6670,2,ureter_stub
6671,2,ureter_stub
6672,2,ureter_stub
6673,2,ureter_stub
6674,2,ureter_stub
6675,2,ureter_stub
6676,2,ureter_stub
6677,2,ureter_stub
6678,2,ureter_stub
6679,2,ureter_stub
6680,2,ureter_stub
6681,2,ureter_stub
6682,2,ureter_stub
6683,2,ureter_stub
6684,2,ureter_stub
6685,2,ureter_stub
6686,2,ureter_stub
6687,2,ureter_stub
6688,2,ureter_stub
6689,2,ureter_stub
6690,2,ureter_stub
6691,2,ureter_stub
6692,2,ureter_stub
6693,2,ureter_stub
6694,2,ureter_stub
6695,2,ureter_stub
6696,2,ureter_stub
6697,2,ureter_stub
6698,2,ureter_stub
6699,2,ureter_stub
6700,2,ureter_stub
6701,2,ureter_stub
6702,2,ureter_stub
6703,2,ureter_stub
6704,2,ureter_stub
6705,2,ureter_stub
6706,2,ureter_stub
6707,2,ureter_stub
6708,2,ureter_stub
6709,2,ureter_stub
6710,2,ureter_stub
6711,2,ureter_stub
6712,2,ureter_stub
6713,2,ureter_stub
6714,2,ureter_stub
6715,2,ureter_stub
6716,2,ureter_stub
6717,2,ureter_stub
6718,2,ureter_stub
6719,2,ureter_stub
6720,2,ureter_stub
6721,2,ureter_stub
6722,2,ureter_stub
6723,2,ureter_stub
6724,2,ureter_stub
6725,2,ureter_stub
6726,2,ureter_stub
6727,2,ureter_stub
6728,2,ureter_stub
6729,2,ureter_stub
6730,2,ureter_stub
6731,3,upj
6732,3,upj
6733,3,upj
6734,3,upj
6735,3,upj
6736,3,upj
6737,3,upj
6738,3,upj
6739,1,renal_pelvis
6740,1,renal_pelvis
6741,1,renal_pelvis
6742,1,renal_pelvis
6743,2,ureter_stub
6744,2,ureter_stub
6745,2,ureter_stub
6746,2,ureter_stub
6747,2,ureter_stub
6748,2,ureter_stub
6749,2,ureter_stub
6750,2,ureter_stub
6751,2,ureter_stub
6752,2,ureter_stub
6753,2,ureter_stub
6754,2,ureter_stub
6755,2,ureter_stub
6756,2,ureter_stub
6757,2,ureter_stub
6758,2,ureter_stub
6759,2,ureter_stub
6760,2,ureter_stub
6761,2,ureter_stub
6762,2,ureter_stub
6763,2,ureter_stub
6764,2,ureter_stub
6765,2,ureter_stub
6766,2,ureter_stub
6767,2,ureter_stub
6768,2,ureter_stub
6769,2,ureter_stub
6770,2,ureter_stub
6771,2,ureter_stub
6772,2,ureter_stub
6773,2,ureter_stub
6774,2,ureter_stub
6775,2,ureter_stub
6776,2,ureter_stub
6777,2,ureter_stub
6778,2,ureter_stub
6779,3,upj
6780,3,upj
6781,1,renal_pelvis
6782,1,renal_pelvis
6783,1,renal_pelvis
6784,1,renal_pelvis
6785,2,ureter_stub
6786,2,ureter_stub
6787,2,ureter_stub
6788,2,ureter_stub
6789,2,ureter_stub
6790,2,ureter_stub
6791,2,ureter_stub
6792,2,ureter_stub
6793,2,ureter_stub
6794,2,ureter_stub
6795,2,ureter_stub
6796,2,ureter_stub
6797,2,ureter_stub
6798,2,ureter_stub
6799,2,ureter_stub
6800,2,ureter_stub
6801,2,ureter_stub
6802,2,ureter_stub
6803,2,ureter_stub
6804,2,ureter_stub
6805,2,ureter_stub
6806,2,ureter_stub
6807,2,ureter_stub
6808,2,ureter_stub
6809,2,ureter_stub
6810,2,ureter_stub
6811,2,ureter_stub
6812,2,ureter_stub
6813,2,ureter_stub
6814,2,ureter_stub
6815,2,ureter_stub
6816,2,ureter_stub
6817,2,ureter_stub
6818,2,ureter_stub
6819,2,ureter_stub
6820,2,ureter_stub
6821,2,ureter_stub
6822,2,ureter_stub
6823,2,ureter_stub
6824,2,ureter_stub
6825,2,ureter_stub
6826,2,ureter_stub
6827,2,ureter_stub
6828,2,ureter_stub
6829,1,renal_pelvis
6830,1,renal_pelvis
6831,1,renal_pelvis
6832,1,renal_pelvis
6833,1,renal_pelvis
6834,1,renal_pelvis
6835,1,renal_pelvis
6836,1,renal_pelvis
6837,2,ureter_stub
6838,2,ureter_stub
6839,2,ureter_stub
6840,2,ureter_stub
6841,2,ureter_stub
6842,2,ureter_stub
6843,2,ureter_stub
6844,2,ureter_stub
6845,2,ureter_stub
6846,2,ureter_stub
6847,2,ureter_stub
6848,2,ureter_stub
6849,2,ureter_stub
6850,2,ureter_stub
6851,2,ureter_stub
6852,2,ureter_stub
6853,2,ureter_stub
6854,2,ureter_stub
6855,2,ureter_stub
6856,2,ureter_stub
6857,2,ureter_stub
6858,2,ureter_stub
6859,2,ureter_stub
6860,2,ureter_stub
6861,2,ureter_stub
6862,2,ureter_stub
6863,2,ureter_stub
6864,2,ureter_stub
6865,2,ureter_stub
6866,2,ureter_stub
6867,2,ureter_stub
6868,2,ureter_stub
6869,2,ureter_stub
6870,2,ureter_stub
6871,2,ureter_stub
6872,2,ureter_stub
6873,2,ureter_stub
6874,2,ureter_stub
6875,2,ureter_stub
6876,2,ureter_stub
6877,2,ureter_stub
6878,2,ureter_stub
6879,2,ureter_stub
6880,2,ureter_stub
6881,1,renal_pelvis
6882,1,renal_pelvis
6883,1,renal_pelvis
6884,1,renal_pelvis
6885,1,renal_pelvis
6886,1,renal_pelvis
6887,1,renal_pelvis
6888,1,renal_pelvis
6889,1,renal_pelvis
6890,1,renal_pelvis
6891,1,renal_pelvis
6892,1,renal_pelvis
6893,2,ureter_stub
6894,2,ureter_stub
6895,2,ureter_stub
6896,2,ureter_stub
6897,2,ureter_stub
6898,2,ureter_stub
6899,2,ureter_stub
6900,2,ureter_stub
6901,2,ureter_stub
6902,2,ureter_stub
6903,2,ureter_stub
6904,2,ureter_stub
6905,2,ureter_stub
6906,2,ureter_stub
6907,2,ureter_stub
6908,2,ureter_stub
6909,2,ureter_stub
6910,2,ureter_stub
6911,2,ureter_stub
6912,2,ureter_stub
6913,1,renal_pelvis
6914,1,renal_pelvis
6915,1,renal_pelvis
6916,1,renal_pelvis
6917,1,renal_pelvis
6918,1,renal_pelvis
6919,1,renal_pelvis
6920,1,renal_pelvis
6921,1,renal_pelvis
6922,1,renal_pelvis
6923,1,renal_pelvis
6924,1,renal_pelvis
6925,1,renal_pelvis
6926,1,renal_pelvis
6927,1,renal_pelvis
6928,1,renal_pelvis
6929,1,renal_pelvis
6930,1,renal_pelvis
6931,1,renal_pelvis
6932,1,renal_pelvis
6933,1,renal_pelvis
6934,1,renal_pelvis
6935,1,renal_pelvis
6936,1,renal_pelvis
6937,1,renal_pelvis
6938,1,renal_pelvis
6939,1,renal_pelvis
6940,1,renal_pelvis
6941,1,renal_pelvis
6942,1,renal_pelvis
6943,1,renal_pelvis
6944,1,renal_pelvis
6945,1,renal_pelvis
6946,1,renal_pelvis
6947,1,renal_pelvis
