point_index,x_mm,y_mm,z_mm,label_id,label
365,9.546943313825075,-2.074401416996782,14.327102301292067,8,calyx_upper_01
366,3.6158585713379985,-6.03790442297433,-0.023531091006073757,1,renal_pelvis
367,28.63548872560954,0.8382442055166206,-53.84523140317685,14,calyx_lower_04
368,21.239506956589686,4.064225188670911,-45.74518824748471,7,lower_pole_access
369,-4.926041643236735,-2.3763480797326357,7.5062471178675265,1,renal_pelvis
370,-8.466584666572615,0.670580108021598,5.260493306432942,1,renal_pelvis
371,-3.663478790423165,5.840674969074483,-58.34685289936478,2,ureter_stub
372,-9.398000484170607,0.0409540149197033,-3.728887792858578,1,renal_pelvis
373,0.3673012903407778,-5.778456282905015,4.3322993584988625,1,renal_pelvis
374,36.126635485436644,-2.9636467983080976,-64.70473366540001,14,calyx_lower_04
375,-6.2529686152411,-4.639056361012377,3.0317606441913734,1,renal_pelvis
376,-8.277602768880843,1.9944514610354154,-27.47879882520672,2,ureter_stub
377,-5.960546484487047,5.233965442474896,-51.033890271331835,2,ureter_stub
378,30.904722021462696,7.365105251493991,-12.326221038991344,11,calyx_lower_01
379,-8.354255786470006,2.072120545387209,-28.601636456745656,2,ureter_stub
380,22.347389079653365,2.5356216955599105,-40.92483226411687,13,calyx_lower_03
381,-4.83542333028957,2.78529225279912,7.348127827487623,1,renal_pelvis
382,23.61853091591788,6.69500092666416,2.2690664434011527,9,calyx_middle_01
383,-3.5471296527986778,2.075507367559701,-30.417276534665948,2,ureter_stub
384,-2.979724488047308,5.646742920598811,-58.63499954394869,2,ureter_stub
385,11.08700305487627,-1.772916602234898,3.6683117237134564,10,calyx_middle_02
386,10.322080718323363,0.5841138176817392,-23.601604292176024,7,lower_pole_access
387,25.150514045573313,0.5982830253387024,-52.24416446743991,14,calyx_lower_04
388,23.789129450364726,3.374944858554304,-52.7646296027592,7,lower_pole_access
389,-5.317919000078985,3.2026086875745143,-67.13950918016175,2,ureter_stub
390,5.351243658666798,3.028834738494374,-15.75379728483392,7,lower_pole_access
391,6.471351946669433,4.666086042656253,-13.757817453549649,7,lower_pole_access
392,-4.786006630253153,1.6528353606860202,-69.30847579427842,2,ureter_stub
393,-2.0844891259398723,2.0483903566915123,-97.68999363535146,2,ureter_stub
394,11.736311969647009,4.7541950034189036,-23.137902888206654,7,lower_pole_access
395,24.43020002368404,-9.359053026430173,-0.3709108995145473,10,calyx_middle_02
396,9.685682658670837,-1.8774725232067402,-2.595536307329398,1,renal_pelvis
397,-9.612210740062316,0.8956443579255153,-3.168678988932035,1,renal_pelvis
398,24.417602511920354,0.010564434143208734,-41.15367989608763,13,calyx_lower_03
399,16.569202072080774,0.8801763971217804,-37.39948225914526,7,lower_pole_access
400,-5.17395754756691,0.7541217322636871,-42.32985280783969,2,ureter_stub
401,9.769674568204225,2.1724858149015307,16.452959339441097,8,calyx_upper_01
402,10.882665239572635,0.8282368928223786,18.611281979005724,8,calyx_upper_01
403,-9.752837046393111,2.0248396062213967,-0.8200243917823536,1,renal_pelvis
404,3.1681045367234195,1.7468542093832562,-12.01164307850893,6,major_lower
405,30.70010254366997,7.077688756680085,-18.871602037782424,11,calyx_lower_01
406,-6.369561496411711,-3.6948175027942716,-5.057014897676597,1,renal_pelvis
407,-2.367872431049709,-4.9666735368290365,-5.994900703301166,1,renal_pelvis
408,0.5367393690737265,6.366094479235148,1.6324060110274095,1,renal_pelvis
409,11.13221053846536,-0.0024943045746921542,-22.17754054136187,7,lower_pole_access
410,7.257269365591526,-2.2168665144961306,12.806675578937949,8,calyx_upper_01
411,-7.653065342435272,0.6316000267509141,-23.654891164220412,2,ureter_stub
412,37.4746587563883,7.090578555064855,-31.634486315217178,12,calyx_lower_02
413,6.161199792565529,-4.256204170122735,4.8494330319150984,1,renal_pelvis
414,-7.191712069646536,4.256849581303435,-32.47024248424784,2,ureter_stub
415,-4.578906595959879,1.3318490335191473,-47.93054118260325,2,ureter_stub
416,-2.5292691581344684,5.490083410908746,-59.26923994117358,2,ureter_stub
417,12.19391121086243,4.303799752308242,-18.287979502296107,7,lower_pole_access
418,-4.874876958133536,-1.4228513885879863,-92.40433943125167,2,ureter_stub
419,3.908854436833448,-1.6184911574102816,11.879824280987869,4,major_upper
420,-2.1110842758403883,5.934639344418141,3.350684149542222,1,renal_pelvis
421,22.22917448033783,6.210115841724674,2.440666164348089,9,calyx_middle_01
422,4.108722295807711,5.196113192983195,-4.930075248961568,1,renal_pelvis
423,26.707890086782662,10.829943111750197,-15.970629839586037,11,calyx_lower_01
424,18.211612867519698,-5.615298069960135,-0.5962610739555814,10,calyx_middle_02
425,6.077514721150056,-5.2552228806294385,1.2163057868024922,1,renal_pelvis
426,34.25699389891501,-3.9036989228758654,-60.966178524995335,14,calyx_lower_04
427,17.07395878664071,1.267389386914032,-39.37715065363339,7,lower_pole_access
428,-2.9276876932260674,-2.001980869313251,-92.49298523268884,2,ureter_stub
429,-3.1571455575335343,2.400355861352814,-99.01355981137787,2,ureter_stub
430,-9.752515097889974,-1.2400985790625403,2.4106599582335813,1,renal_pelvis
431,8.330041160078471,4.284238804138673,0.21354562832158097,1,renal_pelvis
432,-1.1806087374037144,4.177697663977353,-62.54056379317779,2,ureter_stub
433,25.761632138856417,6.68929885088513,-11.370725694921976,11,calyx_lower_01
434,1.0080590199186896,-1.0834512993724932,9.770798194745048,1,renal_pelvis
435,22.61245442050654,5.938043129244674,0.6022139502794216,9,calyx_middle_01
436,19.549126588026226,4.521053630439018,-41.9086941862184,7,lower_pole_access
437,27.000065596134895,8.341924528287556,3.5027048801868848,9,calyx_middle_01
438,-2.0297733309512394,-0.662796000997625,-16.654724686675745,2,ureter_stub
439,-2.660261606490749,2.709285862084158,-92.95196608258544,2,ureter_stub
440,-3.4244339407503857,2.7573136704359382,-91.2887248493526,2,ureter_stub
441,7.070119563457649,1.8401946386049608,-19.229453998023246,7,lower_pole_access
442,24.97819193314048,10.292222530147956,-14.702121297967112,11,calyx_lower_01
443,34.75287092690227,-3.896861886922204,-61.21795207289072,14,calyx_lower_04
444,15.448217093380638,0.9383537538213762,-25.735627296907083,7,lower_pole_access
445,-5.60462303292444,5.323277149296193,-53.819225069600705,2,ureter_stub
446,10.548427479033446,4.534935455250081,-23.356883884975286,7,lower_pole_access
447,-5.543329646471348,2.8285762398142875,-63.30772020221174,2,ureter_stub
448,-7.42358356485038,2.362525231586647,-19.967471626618153,2,ureter_stub
449,13.303579369187915,3.968753872709624,-30.375451649503628,7,lower_pole_access
450,33.267833711155056,-3.007009703073679,-59.84583566704259,14,calyx_lower_04
451,3.1255034886699193,4.53831644594197,-8.140545988518333,6,major_lower
452,-5.149799930365957,1.7763362926900872,-59.13689820267233,2,ureter_stub
453,-2.5829973827753525,-4.45239868114243,-6.82685734992837,1,renal_pelvis
454,30.278983229962616,-1.8633679260055382,-43.28219735806523,13,calyx_lower_03
455,23.60578632849622,3.730473979619405,-17.28472845006876,11,calyx_lower_01
456,-9.712249749553926,2.0901106824796636,0.35644832514657054,1,renal_pelvis
457,9.164431181890718,-0.7170644204078429,4.571262224922226,1,renal_pelvis
458,-0.41185983441385254,1.7169114234398295,-80.20925313552422,2,ureter_stub
459,-7.794931972365909,0.8984681263817854,-25.179038521048174,2,ureter_stub
460,34.81532834473299,0.9284259728594548,-66.15807516751288,14,calyx_lower_04
461,29.942876279819547,4.624738230257261,-12.89809845792097,11,calyx_lower_01
462,-2.8227925612793188,-6.194449842446209,-2.0946644460999595,1,renal_pelvis
463,-7.403159278629393,2.514336148145876,-48.18574157336055,2,ureter_stub
464,15.036254110922027,1.1321506296898831,-34.828139220388806,7,lower_pole_access
465,-5.209501286469022,2.613483187023836,-69.13181495067018,2,ureter_stub
466,26.61101475572679,-1.0654950074092246,-44.67997541633586,13,calyx_lower_03
467,26.06691390838082,2.089402901553636,-50.6441702298548,14,calyx_lower_04
468,16.33984938330207,1.132115505452632,17.82128736877916,8,calyx_upper_01
469,3.629917507391153,-2.7278564881126344,10.92057630569904,4,major_upper
470,-6.863071480328099,0.7602905620629978,-37.181000708995015,2,ureter_stub
471,28.403039277996992,5.665600857323945,-19.70689907181598,11,calyx_lower_01
472,-7.665216042168432,1.7493287352693347,-39.84842458776466,2,ureter_stub
473,5.996362156337541,1.5859710890657217,12.255137543843276,8,calyx_upper_01
474,31.0975786471934,7.053635130495005,-30.818669880843284,12,calyx_lower_02
475,34.230509253371686,6.8748812358311,-27.424370549702285,12,calyx_lower_02
476,9.053186837073616,-0.2580044911535691,16.486683883577676,8,calyx_upper_01
477,-5.747614219780937,0.05438711229107387,-30.874073408421435,2,ureter_stub
478,35.11213538681137,-4.13515208826327,-62.33871367328874,14,calyx_lower_04
479,1.5223089476646694,4.174133316634415,-7.842472690822275,1,renal_pelvis
480,-2.5837591380025065,6.25249054084552,0.5743496535950974,1,renal_pelvis
481,-6.834524387216207,-4.216008184352499,-3.2974074531635518,1,renal_pelvis
482,-1.9714895977247062,-0.17406191758361828,-75.48359626912516,2,ureter_stub
483,-6.166066733554857,3.033289996190316,-58.29502499245095,2,ureter_stub
484,17.21702080605268,3.258772828676151,-40.240552155355445,7,lower_pole_access
485,13.29314689907826,0.7201450001557215,-21.031723080577144,7,lower_pole_access
486,8.9711068026954,1.7683366451883815,11.127942500481678,8,calyx_upper_01
487,14.982052829147968,1.6022225238302326,-23.88971014600088,7,lower_pole_access
488,-0.7470786251759423,1.9310168388525955,-10.381934804253666,3,upj
489,-1.468718588438152,0.344688955670376,-99.47975830048527,2,ureter_stub
490,9.295334884181905,-0.28299566678570115,-14.585267010001798,7,lower_pole_access
491,15.494872108236452,0.32451978873396425,-27.864923903692993,7,lower_pole_access
492,-4.717397906102002,-1.2797848228873108,-90.02734124743914,2,ureter_stub
493,6.769332778001131,3.7396231162710025,-6.034819835502517,6,major_lower
494,-3.5393876485351203,5.942195025320492,-61.859582739529415,2,ureter_stub
495,-6.515818533851346,4.007640157471926,-25.951514562554802,2,ureter_stub
496,-3.6585999435483783,3.460404097175067,-18.504714247088152,2,ureter_stub
497,-3.408503999099963,1.3676473462886558,-64.65208542361998,2,ureter_stub
498,-1.1210507581958389,0.3631388404659741,-74.79349669211956,2,ureter_stub
499,31.101444497742843,3.0880007039369968,-63.979222889115974,14,calyx_lower_04
500,19.590281544903096,4.912077869109469,-0.09745750435610273,9,calyx_middle_01
501,32.04498739495361,7.17236244055499,-14.251330744135084,11,calyx_lower_01
502,5.367264755097013,-0.40511556423934686,-12.941433012882884,7,lower_pole_access
503,-7.322189120481729,-4.411600038726391,0.8757034824502652,1,renal_pelvis
504,28.241161378588068,1.757414509549886,-57.14847774611549,14,calyx_lower_04
505,14.242319897169837,4.254144666928066,-18.478911461544836,11,calyx_lower_01
506,12.42707242204565,2.796642136591601,-1.1872020618663885,9,calyx_middle_01
507,8.99245097305972,2.6940733901047174,-23.05604552630111,7,lower_pole_access
508,7.531320056297384,-3.264660635575311,10.791827010704829,4,major_upper
509,-7.985803059059833,2.3093424188791216,-25.822119324627426,2,ureter_stub
510,37.27088780757826,7.31535877464041,-28.00321772162132,12,calyx_lower_02
511,3.1768902640788594,-5.977604851134367,2.2112941715509,1,renal_pelvis
512,24.80004528295044,7.326837083717506,-19.120315985781247,11,calyx_lower_01
513,-8.102970261901126,2.8664524341216535,-27.641346974647465,2,ureter_stub
514,24.30172338840265,-10.910157944883652,2.169522298753522,10,calyx_middle_02
515,18.077181134752752,5.243103376256032,2.937909911294815,9,calyx_middle_01
516,-4.446230750035939,-3.0516394192379295,-10.907862383210968,3,upj
517,17.595624320219745,-5.334554980822324,-0.6594357500415438,10,calyx_middle_02
518,2.9295781030325303,4.479038241474015,-8.081822772025685,6,major_lower
519,27.96389363899232,6.8150793044559,-30.095861320271336,12,calyx_lower_02
520,29.453708758402225,11.721941941980555,1.6923401875926278,9,calyx_middle_01
521,25.935795337154808,-1.1845973093409357,-44.761796435597084,13,calyx_lower_03
522,-7.545770291741185,3.8045727206872306,-44.61262325709412,2,ureter_stub
523,-1.7705923657029112,2.0798396768986427,-62.77499974326098,2,ureter_stub
524,4.605035568609623,0.20639521616591042,-13.085287357525825,7,lower_pole_access
525,-8.191663424917046,3.0178482275960294,-30.13383902065802,2,ureter_stub
526,24.45372939672865,9.154510347325479,-0.5238857307963924,9,calyx_middle_01
527,20.225678271342392,3.640171342620964,-37.3014181986664,7,lower_pole_access
528,9.503558179727838,-4.634182102614565,1.0974887411601424,10,calyx_middle_02
529,10.206479811805995,4.36964338101732,-15.921068260186477,7,lower_pole_access
530,-7.750914307899268,3.748078546865593,-32.84038790514109,2,ureter_stub
531,23.011414156857573,4.055680799299598,-48.82001365297915,7,lower_pole_access
532,9.360416862527224,0.3716271229472423,9.829275009573939,8,calyx_upper_01
533,32.42770676117215,2.474141669314006,-59.80417700867015,14,calyx_lower_04
534,-0.459151894342236,4.699190659721084,6.527869698299408,1,renal_pelvis
535,35.30523637088725,7.809302487668225,-31.873726617122966,12,calyx_lower_02
536,25.04518950458527,-7.937840201795573,1.2407220183448702,10,calyx_middle_02
537,-5.5239985666881495,5.335035527011727,-47.87760103941484,2,ureter_stub
538,-7.332027604624107,2.3329639475893815,5.84482467568524,1,renal_pelvis
539,-3.8249226853209253,0.4687266595473012,-27.545862222009745,2,ureter_stub
540,23.460722415078074,1.6369576700144237,-41.691773200511605,13,calyx_lower_03
541,26.509643992998413,5.965951022590454,-31.609126510178026,12,calyx_lower_02
542,1.0502301003707424,-5.590209392933326,-4.984231726365459,1,renal_pelvis
543,23.73767371390258,1.241387589381739,-53.08310602865641,14,calyx_lower_04
544,16.732079898671067,4.550100402928001,-31.732390526995243,7,lower_pole_access
545,24.899896753442594,0.5176184074664367,-42.9003350372681,13,calyx_lower_03
546,-6.132996160527392,4.4893449638359835,4.020729262901912,1,renal_pelvis
547,-5.774162574153128,3.8952299133113866,-22.405860678128903,2,ureter_stub
548,14.983064618379903,1.625517495720493,16.00965895601699,8,calyx_upper_01
549,-7.26196710669846,1.3489289336093837,-42.337928770958825,2,ureter_stub
550,-5.558383207143522,0.8105792693687637,-44.13073723540895,2,ureter_stub
551,-6.6208393280851165,-2.8308387411063998,-5.958109450504701,1,renal_pelvis
552,27.3759362382043,8.824127696001035,-19.700966175358314,11,calyx_lower_01
553,18.8315493674462,3.9141646342591554,-42.71589519387225,7,lower_pole_access
554,25.872851630597314,8.90838650705561,-11.860040753910976,11,calyx_lower_01
555,28.586389313402755,11.1063463412128,3.623805763693027,9,calyx_middle_01
556,16.020552931149034,-7.159165178531227,1.9090337298591802,10,calyx_middle_02
557,26.392178394387273,-12.602589007622125,2.781963715386975,10,calyx_middle_02
558,31.512390469006924,6.7925565485039465,-13.139729336519068,11,calyx_lower_01
559,16.388176034181555,4.509360225861465,-30.112227673664474,7,lower_pole_access
560,-1.0772423666748276,4.029271640619193,-63.18411186829485,2,ureter_stub
561,-7.076449345366362,-4.443669012224381,1.8148549824121611,1,renal_pelvis
562,-0.511608535401665,0.35194731374268196,-87.87921425600969,2,ureter_stub
563,-7.567856859201676,1.0193324659202918,-18.76589994578886,2,ureter_stub
564,-5.002253480368771,-1.781691768753058,-97.27720099402713,2,ureter_stub
565,-7.503243836455145,4.096000884690007,-35.98397474392088,2,ureter_stub
566,-1.0727973202732903,1.7076837162148781,-91.67568596888744,2,ureter_stub
567,33.02652122347271,-1.7013164357220258,-44.13825100988316,13,calyx_lower_03
568,25.004290370711246,-2.367191836167192,-44.19182407522829,13,calyx_lower_03
569,8.592354007188927,3.8459342932568434,-21.013552564385446,7,lower_pole_access
570,-7.044842868675874,0.9343928489904798,-12.266666353071061,2,ureter_stub
571,26.803202155959085,7.911716702534565,3.041577279473714,9,calyx_middle_01
572,27.296648630922665,9.104279308321424,-19.534537695859544,11,calyx_lower_01
573,20.855098232754905,3.875801969253575,-46.35316973397971,7,lower_pole_access
574,23.231068777945627,-10.531543392299863,1.3883610349805078,10,calyx_middle_02
575,25.059606216687484,3.6467636013837876,-50.38343342525501,7,lower_pole_access
576,-0.08286212020352779,-4.634732873316469,-6.813025586053377,1,renal_pelvis
577,1.1668716087782827,-0.7998035001028313,-9.767449960882397,1,renal_pelvis
578,18.08903206653113,2.7813600193094246,-29.03135230333521,12,calyx_lower_02
579,17.245603989516937,2.654522830382472,-28.417790174113392,7,lower_pole_access
580,6.404730172612917,2.503624301638302,7.958861332887719,4,major_upper
581,-6.8409693682579835,-1.1262535995201428,-12.724750156930655,2,ureter_stub
582,27.428181335682503,2.606556773361496,-56.02987772497112,14,calyx_lower_04
583,20.666773638738267,4.060823856176019,-39.74601773580196,7,lower_pole_access
584,-3.824082554211522,4.687177663204903,-5.506426782870683,1,renal_pelvis
585,14.29444775062686,3.5636764847013422,-20.314250852370396,11,calyx_lower_01
586,-0.5864052669466151,5.444655505566432,5.144397694207988,1,renal_pelvis
587,21.551322467145134,4.089277170731967,-44.066877009938125,7,lower_pole_access
588,-1.2976178964980711,4.349172071782727,-62.20383027441841,2,ureter_stub
589,-3.977480772801058,1.3927528494792658,-41.183949978262504,2,ureter_stub
590,30.915029277420782,1.1515922662263924,-65.76429504948695,14,calyx_lower_04
591,31.37719286006921,9.394677299141295,-16.132438865108494,11,calyx_lower_01
592,-7.499357638646452,1.7127189502872695,-6.079777751463755,1,renal_pelvis
593,30.220304441334644,8.582703744377582,-19.048113327352358,11,calyx_lower_01
594,24.83182509353955,7.00492726999185,-19.148383390764163,11,calyx_lower_01
595,-6.08226706485523,5.168118453019814,-0.9147902657097828,1,renal_pelvis
596,15.120985272143107,2.1478905090440086,2.5364412641911542,9,calyx_middle_01
597,-4.245239813939284,-0.8894010313371662,-83.85423765749752,2,ureter_stub
598,-1.475034084765356,-6.55389126664029,-0.6988895965015358,1,renal_pelvis
599,28.798315348748726,10.718062981329748,-15.109882049000268,11,calyx_lower_01
600,28.307044260330233,2.950029661423365,-55.28689811441521,14,calyx_lower_04
601,4.1519683705224075,2.8338748145561525,-13.480748972479981,7,lower_pole_access
602,-4.8409404957147855,5.731011345551551,0.7741626664473973,1,renal_pelvis
603,-1.2577328322586314,2.169485036052547,-64.72942267021025,2,ureter_stub
604,28.51874687202856,7.647069305949856,1.774570762790512,9,calyx_middle_01
605,13.623122887021307,1.260042466303769,21.743910754191553,8,calyx_upper_01
606,29.426099354587528,4.862093555448205,-12.406081430023944,11,calyx_lower_01
607,8.987361378725373,2.2321830499354385,14.44998541875879,8,calyx_upper_01
608,6.0006275464030505,-0.4503750909355346,-13.575581757906459,7,lower_pole_access
609,35.84007438054058,4.177006340153316,-29.411855731448014,12,calyx_lower_02
610,27.871992248647945,3.366487068765094,-15.721831292349924,11,calyx_lower_01
611,-3.284265719307345,5.449059255572221,-4.11135093769464,1,renal_pelvis
612,-5.6321587662798605,-1.4287542268865445,-99.20889931051391,2,ureter_stub
613,-4.332388034885689,4.997889057970732,-43.57195212003184,2,ureter_stub
614,-5.504179058855213,-4.667986580402306,-4.255647883212321,1,renal_pelvis
615,-4.811456329884242,-1.49729144152344,-92.57289564107873,2,ureter_stub
616,-8.468479220013489,-1.3706689479098397,4.9776478330189775,1,renal_pelvis
617,-1.4228824140280123,6.349104148534367,-1.2865128583156558,1,renal_pelvis
618,35.509085329742476,-3.495724108031213,-61.10883944034166,14,calyx_lower_04
619,27.156309201985813,-1.3569832912172444,-44.87618604264236,13,calyx_lower_03
620,9.25003419617039,4.517976236341279,-14.834687901863713,7,lower_pole_access
621,5.722768776546865,-5.270732241087249,-1.888805204129967,1,renal_pelvis
622,36.282054251480766,-2.8342088540645207,-46.50502973112117,13,calyx_lower_03
623,16.992632140173146,3.8056674256882013,20.487638442171693,8,calyx_upper_01
624,-2.3150992394579353,-6.256537953631595,1.9257645783709914,1,renal_pelvis
625,-1.446950200590018,-0.06715009387817594,-99.35422623777457,2,ureter_stub
626,-3.082781871599514,5.886139467449016,-60.88982347175673,2,ureter_stub
627,20.3663145955952,4.242400125721563,-15.15691959257465,11,calyx_lower_01
628,-8.080673931218293,1.3034339501871626,-27.993923684892597,2,ureter_stub
629,22.822122531525125,-8.258459558487406,2.9411361782079095,10,calyx_middle_02
630,24.40904101947756,7.024378648575297,0.4854339627839635,9,calyx_middle_01
631,-6.434683366469974,4.38216303338928,-3.755755346102586,1,renal_pelvis
632,-1.845149910377604,-1.330383778007761,-84.64505098482618,2,ureter_stub
633,25.29760719665258,10.337316657355222,-14.279955058392064,11,calyx_lower_01
634,-5.344082859868225,-2.370639522662215,-13.399359777044484,2,ureter_stub
635,10.264646983865997,0.433849853079293,-2.1596003366536825,1,renal_pelvis
636,-5.700005566597583,-1.383282572920683,-20.15806230478451,2,ureter_stub
637,-8.234276263260183,2.812066865002799,-28.667480650162375,2,ureter_stub
638,15.2111634692794,1.78526626695912,-17.41967795500895,11,calyx_lower_01
639,-6.796141649579875,1.0460261266481898,-42.78843439591473,2,ureter_stub
640,2.3269333616183063,-6.088805165763768,-2.6615875875525568,1,renal_pelvis
641,-0.49616769353741724,1.6671803090537245,-74.12742107478256,2,ureter_stub
642,-6.845766506524705,4.7300376578972125,-43.663375868402206,2,ureter_stub
643,27.91627859759499,7.091241429235605,-30.578760061138475,12,calyx_lower_02
644,9.800647646784093,4.609173823986479,-16.339217037518925,7,lower_pole_access
645,-2.5495794127214144,-4.917022078362944,-6.019466776025125,1,renal_pelvis
646,-5.629270845808312,-0.31143029948764345,-92.9017482715874,2,ureter_stub
647,0.6993119004713237,-5.437988077816283,-5.385322918217278,1,renal_pelvis
648,12.119536131727246,3.195968811292658,17.420325215979183,8,calyx_upper_01
649,9.186156657899842,-4.536051080279207,1.2993439746951803,10,calyx_middle_02
650,-7.298719388495611,2.30217440619636,5.90525778195763,1,renal_pelvis
651,27.959698321655235,0.5338594426663343,-56.39360214211913,14,calyx_lower_04
652,-1.2669861271259044,-0.3778476255399116,-78.25436518009408,2,ureter_stub
653,6.633285636970368,-5.080488303440689,0.273722733548442,1,renal_pelvis
654,24.2969473342171,4.970122246579242,-13.196849844571963,11,calyx_lower_01
655,24.22040566462793,5.860959248584845,-30.014018015594377,12,calyx_lower_02
656,15.692350178414092,-6.733235156821188,2.4013685144774404,10,calyx_middle_02
657,-6.974997227801981,-0.005013320380410635,-27.282838282996885,2,ureter_stub
658,9.867894297651052,2.1490986092916042,-12.114016112777863,7,lower_pole_access
659,29.711928946108287,1.7686439219442063,-59.15262220902284,14,calyx_lower_04
660,29.60982051486127,4.518989422414525,-18.218636549255944,11,calyx_lower_01
661,25.58228024104484,12.259480298166075,1.4614993291914615,9,calyx_middle_01
662,23.178764817308362,7.083664764710009,-0.15651586181281907,9,calyx_middle_01
663,-7.976067072729742,2.6011331181060147,-37.51705468818686,2,ureter_stub
664,-4.290802681472195,-2.4425747749077047,-14.30440284296915,2,ureter_stub
665,-5.1748088643830314,2.0095086745002013,-97.34738247547843,2,ureter_stub
666,20.397044539373248,2.0590390695567953,-47.5970579103506,7,lower_pole_access
667,9.024619803334605,3.7215608111191867,-0.8787802329784449,1,renal_pelvis
668,35.16101936815575,-2.5744102330296426,-65.70058168300224,14,calyx_lower_04
669,25.394133517183494,1.2045625012295615,-50.2855479995801,7,lower_pole_access
670,26.225865590703563,3.6260459129302585,-16.70164924856224,11,calyx_lower_01
671,10.170912020254931,2.2607231949164035,13.112919671899425,8,calyx_upper_01
672,21.81330141367787,-0.7729672435334856,-42.238560251558916,13,calyx_lower_03
673,-9.569095544228372,-1.2398264595434625,-2.732657629667462,1,renal_pelvis
674,10.392120717106437,-2.113286274385373,3.8769574080223554,10,calyx_middle_02
675,8.302198223982618,-2.11594244133778,-4.53645824926312,1,renal_pelvis
676,-5.731972379697335,4.283032658376777,-61.95619100474662,2,ureter_stub
677,0.23315042889457777,-5.746304618634225,4.436949810321811,1,renal_pelvis
678,15.514664192220652,0.8672225790569261,23.561778595290907,8,calyx_upper_01
679,-4.884796971919967,1.3652458471211513,-53.566146602731735,2,ureter_stub
680,4.718068212224571,2.8379854125393944,-14.619337421043683,7,lower_pole_access
681,2.089647901931687,5.833451293777312,-4.006914448750824,1,renal_pelvis
682,10.185772760563772,1.7717738700300678,-2.0630540869285596,1,renal_pelvis
683,16.588092014219377,0.6565071638356283,-29.72600464943017,7,lower_pole_access
684,29.37127602068712,-11.747529572094727,2.4489937602296616,10,calyx_middle_02
685,-1.6500572861672638,-1.2847510453276383,-85.03052484177245,2,ureter_stub
686,2.8265265556466286,5.774193292496672,-3.8992435545164805,1,renal_pelvis
687,26.295759898358444,2.767159507319349,-55.12722283385251,14,calyx_lower_04
688,-6.760147167134473,4.736791694244196,-40.76953577738655,2,ureter_stub
689,30.72122152214679,2.471779191590047,-60.22988218724132,14,calyx_lower_04
690,23.21741540282706,3.8494303492714836,-51.351548985987314,7,lower_pole_access
691,15.283457460191302,-5.308554921836919,3.184283709923124,10,calyx_middle_02
692,-3.5316575254527947,5.895715062441384,-59.91290975233831,2,ureter_stub
693,34.87851991732691,-1.1748208210696516,-59.21098966799974,14,calyx_lower_04
694,-3.869193149177792,4.525673318959354,-41.7266431374142,2,ureter_stub
695,13.72904294064552,2.190021823563721,21.671264965310822,8,calyx_upper_01
696,14.151816045450387,3.532031980961788,-20.562509636600414,11,calyx_lower_01
697,-3.388931752662308,-0.09414477881706756,-24.420206362915714,2,ureter_stub
698,-5.169827817651844,1.8367856425405107,-92.98710982125287,2,ureter_stub
699,14.9046425366443,4.559678141386251,-0.8273309856032076,9,calyx_middle_01
700,25.30783101210771,0.16589926025300958,-43.29851282476744,13,calyx_lower_03
701,-10.165353020600083,-0.6415381961924668,1.4284739956943362,1,renal_pelvis
702,-8.978871594761696,1.8402125596871197,3.7175103097587283,1,renal_pelvis
703,19.724054145092058,1.4160540535162032,-45.47602047493811,7,lower_pole_access
704,16.870880592050508,4.573546565361579,-33.56199026874021,7,lower_pole_access
705,1.2323719789016598,-5.063147443782927,-5.993592562497498,1,renal_pelvis
706,27.215712412526365,5.950230571338164,-19.88997894644791,11,calyx_lower_01
707,6.340881982392123,-0.7902322721314399,-12.014575926585223,7,lower_pole_access
708,-4.472473054473276,5.505968604060408,-53.35278747179027,2,ureter_stub
709,-2.4518203215407306,3.2209600961527363,-82.12593485367933,2,ureter_stub
710,-2.0219364252823917,3.2388101640043265,-81.54078203861708,2,ureter_stub
711,-5.509232436780654,5.087108699917532,-59.34320272678143,2,ureter_stub
712,27.13045282999249,11.609831275125943,3.6790683009784653,9,calyx_middle_01
713,-4.40061702924533,4.5955253524475985,-37.01500581952841,2,ureter_stub
714,5.112992280845099,-3.9797644005793873,-5.831155136348259,1,renal_pelvis
715,25.239744515876254,10.04638234048355,-17.702222551458938,11,calyx_lower_01
716,-7.119289390755242,1.3352219559082816,-43.48339901010724,2,ureter_stub
717,5.592272543910105,3.557763395404723,-15.5618085977333,7,lower_pole_access
718,11.964143320564405,2.44783676638865,-1.2636720544316649,9,calyx_middle_01
719,-5.811530399270759,5.259680750970927,-52.99053940172094,2,ureter_stub
720,-6.824927574042,4.459638506717368,-32.173610765355235,2,ureter_stub
721,28.956383401645848,4.1752565473957635,-13.071913796493744,11,calyx_lower_01
722,-5.935651199704694,-2.0486287430697674,-13.415607420219978,2,ureter_stub
723,-0.3199853020040895,0.020623494574761203,-85.24428523213753,2,ureter_stub
724,-6.110433263268588,-1.5321338337402262,7.167566835072145,1,renal_pelvis
725,-5.567424521444694,0.6994970802483625,-41.72353547290089,2,ureter_stub
726,-2.2654436505894067,-5.7571900458345695,-4.252183627725934,1,renal_pelvis
727,13.850671326173984,-0.004501846754004692,-26.336538834690757,7,lower_pole_access
728,-4.172344809657719,-0.5255276748887198,-81.04926475206807,2,ureter_stub
729,0.6775219393292683,-1.2595805742811128,-9.686909038161467,1,renal_pelvis
